host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,solo.dual.count,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18,prop.gp.19,prop.gp.20,prop.gp.21,prop.gp.22,prop.gp.23,prop.gp.24,prop.gp.25,prop.gp.26,prop.gp.27,prop.gp.28,prop.gp.29,prop.gp.30,prop.gp.31,prop.gp.32
200724_20-08522_HIV11-02415_FL24_S18_L000,2120_to_2370,2245,451,1146,1,1,0.014497957142321114,0.014497957142321114,0.0251808695,0.0739887294,0.026648536059533875,0.026648536059533875,0.0173021960370519,0.0173021960370519,0.030051429742512556,0.08829985411353142,0.031802976824684095,0.031802976824684095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2120_to_2370,2245,339,2176,1,1,0.01799257443446693,0.01799257443446693,0.0201676318,0.0703609588,0.024928217627267806,0.024928217627267806,0.021472752817543114,0.021472752817543114,0.024068516383461736,0.08397038910804969,0.029749909177357894,0.029749909177357894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2130_to_2380,2255,189,1502,1,1,0.005679749040279625,0.005679749040279625,0.014346933300000001,0.0338304236,0.011410865146290668,0.011410865146290668,0.006839781629844219,0.006839781629844219,0.017277152587908916,0.04073995316133482,0.01374142154076338,0.01374142154076338,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2130_to_2380,2255,230,1222,1,1,0.015167137073322423,0.015167137073322423,0.0107641246,0.0611401045,0.02005100039609265,0.02005100039609265,0.018264874873121614,0.018264874873121614,0.012962590631787771,0.07362736639245382,0.02414621899604948,0.02414621899604948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2130_to_2380,2255,349,1217,1,1,0.02773546209079703,0.02773546209079703,0.0204241165,0.07126075809999999,0.030096696148035437,0.030096696148035437,0.033400156020720016,0.033400156020720016,0.024595540375428396,0.08581506343406266,0.03624364879019398,0.03624364879019398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2130_to_2380,2255,451,1133,1,1,0.01796963638623123,0.01796963638623123,0.0314103937,0.0908032564,0.03182644858577778,0.03182644858577778,0.021639756964239677,0.021639756964239677,0.03782565607949072,0.10934892380811562,0.038326686062429845,0.038326686062429845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2130_to_2380,2255,321,2078,1,1,0.020048768218286824,0.020048768218286824,0.0209955152,0.0828896319,0.027781433967780374,0.027781433967780374,0.024143530917994874,0.024143530917994874,0.02528364161086334,0.09981901974074853,0.03345551719908375,0.03345551719908375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2140_to_2390,2265,185,1558,1,1,0.006711062184659823,0.006711062184659823,0.0150754377,0.054981049500000004,0.013575617913607521,0.013575617913607521,0.008157939498174326,0.008157939498174326,0.01832563985865231,0.06683473689044105,0.01650246511538702,0.01650246511538702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2140_to_2390,2265,236,1264,1,1,0.019892220744936705,0.019892220744936705,0.0108067348,0.0625549065,0.020935326680894338,0.020935326680894338,0.024180901451406778,0.024180901451406778,0.01313662222840568,0.0760414862057815,0.025448896722733594,0.025448896722733594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2140_to_2390,2265,336,1242,1,1,0.019414352336231875,0.019414352336231875,0.0161847883,0.0828251576,0.030711310600248756,0.030711310600248756,0.02360000658573054,0.02360000658573054,0.01967416187022746,0.10068191979684407,0.0373325424340661,0.0373325424340661,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2140_to_2390,2265,453,1154,1,1,0.014660766637088391,0.014660766637088391,0.0162812511,0.0753759227,0.02808738548543828,0.02808738548543828,0.01782156742573564,0.01782156742573564,0.019791421651849404,0.09162666059200493,0.03414290989224678,0.03414290989224678,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2140_to_2390,2265,344,2237,1,1,0.018607279404425563,0.018607279404425563,0.0165126275,0.0692971702,0.02555491572655265,0.02555491572655265,0.022618932060249324,0.022618932060249324,0.020072681848904348,0.0842373541372489,0.031064450103695098,0.031064450103695098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2150_to_2400,2275,204,2043,1,1,0.006489609657121878,0.006489609657121878,0.016355066,0.04373444110000001,0.013265067618487395,0.013265067618487395,0.007967090920037563,0.007967090920037563,0.020078603291989638,0.053691406261753206,0.016285108867981707,0.016285108867981707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2150_to_2400,2275,235,1216,1,1,0.026497449407812484,0.026497449407812484,0.0111606369,0.05320521809999999,0.01878837092914348,0.01878837092914348,0.0325300903652136,0.0325300903652136,0.013701565056419888,0.06531838314157133,0.02306589569183167,0.02306589569183167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2150_to_2400,2275,312,1206,1,1,0.016426988500414588,0.016426988500414588,0.0219955563,0.0694811404,0.026369763359349492,0.026369763359349492,0.020166900297553077,0.020166900297553077,0.02700325691955773,0.08529982418699099,0.03237333419480071,0.03237333419480071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2150_to_2400,2275,431,1139,1,1,0.01546879554679545,0.01546879554679545,0.016827361,0.0711622051,0.029700294833762478,0.029700294833762478,0.01899055676015014,0.01899055676015014,0.02065842510021653,0.08736361477147825,0.03646212357823845,0.03646212357823845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2150_to_2400,2275,333,2302,1,87,0.013352059518244992,0.013352059518244992,0.0220134716,0.07023546579999998,0.02577648642172293,0.02577648642172293,0.016391906104070472,0.016391906104070472,0.027025250973360813,0.08622588590142681,0.03164498664347378,0.03164498664347378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2160_to_2410,2285,197,2093,1,1,8.885964724796943e-4,8.885964724796943e-4,0.0114340374,0.0387267325,0.012610902744411064,0.012610902744411064,0.0011023562958901328,0.0011023562958901328,0.01418459728988095,0.04804279412847158,0.01564456811128897,0.01564456811128897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2160_to_2410,2285,225,1161,1,1,0.0232742456633075,0.0232742456633075,0.0116817289,0.0496426695,0.020841726168460317,0.020841726168460317,0.02887307347444701,0.02887307347444701,0.014491873193983429,0.06158465733653763,0.025855389674130598,0.025855389674130598,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2160_to_2410,2285,314,1210,1,1,0.017923511218677683,0.017923511218677683,0.0219347063,0.0816565944,0.02858094273411408,0.02858094273411408,0.022235172036222852,0.022235172036222852,0.02721129594497518,0.10129981800017096,0.035456343954984544,0.035456343954984544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2160_to_2410,2285,437,1116,1,1,0.01998111226827957,0.01998111226827957,0.0171683337,0.0898909695,0.03579365853377071,0.03579365853377071,0.024787747408404087,0.024787747408404087,0.021298329815922393,0.11151504562635689,0.044404143004906395,0.044404143004906395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2160_to_2410,2285,332,2328,1,1,0.01789959309278349,0.01789959309278349,0.0221665471,0.0881774805,0.0316170441636898,0.0316170441636898,0.022205500191373212,0.022205500191373212,0.02749890812152481,0.10938936153285893,0.03922280671902653,0.03922280671902653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2170_to_2420,2295,199,2270,1,1,0.006487672894185024,0.006487672894185024,0.0172648182,0.0400046472,0.013474172837916857,0.013474172837916857,0.008137107284949048,0.008137107284949048,0.02165424802388848,0.05017548071122786,0.016899864057010047,0.016899864057010047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2170_to_2420,2295,232,1234,1,1,0.023607382527228524,0.023607382527228524,0.0171598633,0.0567962281,0.02188769906689058,0.02188769906689058,0.02960935415117303,0.02960935415117303,0.021522609253668334,0.07123617496874333,0.027452456132244767,0.027452456132244767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2170_to_2420,2295,326,1317,1,1,0.018001060393773725,0.018001060393773725,0.0171258232,0.07908203570000001,0.03236566150450024,0.03236566150450024,0.022577673390141568,0.022577673390141568,0.021479914754391302,0.0991879552651069,0.040594349361620714,0.040594349361620714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2170_to_2420,2295,439,1246,1,1,0.018701908437560217,0.018701908437560217,0.0171439272,0.07499396150000001,0.030139850374425063,0.030139850374425063,0.02345670595170134,0.02345670595170134,0.02150262153888698,0.09406052376589427,0.03780264511622186,0.03780264511622186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2170_to_2420,2295,334,2448,1,1,0.015466968050081707,0.015466968050081707,0.0230774482,0.0743661681,0.028216470141558325,0.028216470141558325,0.019399310114602195,0.019399310114602195,0.02894468863166128,0.09327311935573022,0.03539026219250589,0.03539026219250589,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2180_to_2430,2305,194,2292,1,1,9.022408103839439e-4,9.022408103839439e-4,0.0178348063,0.0411659988,0.014115316561695422,0.014115316561695422,0.0011447780292885065,0.0011447780292885065,0.02262909654925489,0.05223209861223505,0.01790974658905616,0.01790974658905616,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2180_to_2430,2305,221,1187,1,1,0.017991001636394267,0.017991001636394267,0.0176119321,0.05794610780000001,0.02153118117386261,0.02153118117386261,0.022827279769658534,0.022827279769658534,0.022346310086351847,0.07352297782228967,0.027319117988000588,0.027319117988000588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2180_to_2430,2305,323,1265,1,1,0.018102058086245047,0.018102058086245047,0.0176116576,0.08178276910000001,0.03154501579766552,0.03154501579766552,0.022968190025919114,0.022968190025919114,0.022345961796221957,0.10376732704012152,0.040024836610260454,0.040024836610260454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2180_to_2430,2305,423,1235,1,1,0.02039990488995951,0.02039990488995951,0.0235154838,0.08441581040000001,0.036059615323895,0.036059615323895,0.025883735970292577,0.025883735970292577,0.029836833905655554,0.10710817329287145,0.04575303499054044,0.04575303499054044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2180_to_2430,2305,342,2488,1,1,0.01978507571475081,0.01978507571475081,0.0238758086,0.0884771563,0.027280624089638317,0.027280624089638317,0.02510363056667536,0.02510363056667536,0.03029401995809342,0.11226127599245166,0.03461410603872688,0.03461410603872688,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2190_to_2440,2315,173,2121,1,1,8.600720797265442e-4,8.600720797265442e-4,0.0186274401,0.0489953791,0.014230873097768517,0.014230873097768517,0.0011045566660575574,0.0011045566660575574,0.023922486985724033,0.0629228338723991,0.018276149307110513,0.018276149307110513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2190_to_2440,2315,195,1065,1,1,0.019012733228262926,0.019012733228262926,0.0187464785,0.0668280231,0.02345235757025641,0.02345235757025641,0.024417303761248586,0.024417303761248586,0.024075363310088183,0.08582459555950551,0.030118938283903298,0.030118938283903298,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2190_to_2440,2315,317,1201,1,1,0.018687325474104916,0.018687325474104916,0.0182233705,0.09052665030000001,0.03297792271486643,0.03297792271486643,0.02399939541087366,0.02399939541087366,0.023403556327757414,0.11625980822039743,0.04235224608037285,0.04235224608037285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2190_to_2440,2315,389,1162,1,1,0.011632008088726345,0.011632008088726345,0.0244472786,0.0898013057,0.03304184718502637,0.03304184718502637,0.014938529428978954,0.014938529428978954,0.031396676140425205,0.11532827674529875,0.04243434175735589,0.04243434175735589,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2190_to_2440,2315,321,2279,1,1,0.01429487490680123,0.01429487490680123,0.0249531497,0.10389944239999999,0.029760540135089563,0.029760540135089563,0.018358344307358984,0.018358344307358984,0.03204634645160252,0.1334339579295162,0.03822028846947133,0.03822028846947133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2200_to_2450,2325,171,1967,1,1,0.00690659490726995,0.00690659490726995,0.0186724484,0.0494832536,0.014945319013237014,0.014945319013237014,0.008983856269511785,0.008983856269511785,0.024288465572072183,0.06436607967585638,0.01944034646879212,0.01944034646879212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2200_to_2450,2325,204,1111,1,1,0.020795345236363637,0.020795345236363637,0.0188913457,0.0729181681,0.024903415176789335,0.024903415176789335,0.027049855274082508,0.027049855274082508,0.024573199497745776,0.09484939401280779,0.032393488480518054,0.032393488480518054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2200_to_2450,2325,299,1157,1,1,0.025053159209507334,0.025053159209507334,0.0258459887,0.0934737768,0.03635892824145361,0.03635892824145361,0.032588270263034284,0.032588270263034284,0.03361955504004053,0.12158740841390463,0.047294417845599145,0.047294417845599145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2200_to_2450,2325,388,1238,1,1,0.02436293754321487,0.02436293754321487,0.0184343595,0.1169363011,0.03945907185204188,0.03945907185204188,0.031690454142742165,0.031690454142742165,0.023978767886644787,0.15210663660973442,0.0513269758551986,0.0513269758551986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2200_to_2450,2325,303,2285,1,1,0.018966570638905906,0.018966570638905906,0.0249669775,0.0985791424,0.030325912611155553,0.030325912611155553,0.024671049458267147,0.024671049458267147,0.03247616811984072,0.12822828881437967,0.03944688284144469,0.03944688284144469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2210_to_2460,2335,174,2015,1,1,0.006999569804267986,0.006999569804267986,0.0188598262,0.04345031319999999,0.014630658203800412,0.014630658203800412,0.00922753210784156,0.00922753210784156,0.02486290681788714,0.05728054314199415,0.019287595110788758,0.019287595110788758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2210_to_2460,2335,202,1164,1,1,0.019687908905326446,0.019687908905326446,0.025037166300000004,0.062068685500000005,0.022808153787709964,0.022808153787709964,0.025954568157801044,0.025954568157801044,0.03300649359647038,0.0818251413099047,0.0300679866451724,0.0300679866451724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2210_to_2460,2335,293,1178,1,1,0.020730462492190165,0.020730462492190165,0.025037111999999997,0.1054830455,0.03858638187121885,0.03858638187121885,0.027328966437401663,0.027328966437401663,0.03300642201278631,0.1390582873522689,0.05086842300293966,0.05086842300293966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2210_to_2460,2335,366,1416,1,1,0.025483478192090424,0.025483478192090424,0.0194988303,0.0794302678,0.028135859295248148,0.028135859295248148,0.0335948665150267,0.0335948665150267,0.025705305853067423,0.10471291335819528,0.03709150023338701,0.03709150023338701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2210_to_2460,2335,282,2302,1,1,0.022514567477584718,0.022514567477584718,0.0253480212,0.1182941518,0.035854957884064,0.035854957884064,0.02968095184462629,0.02968095184462629,0.03341629357716074,0.1559471673871733,0.047267587059246136,0.047267587059246136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2220_to_2470,2345,166,2031,1,1,0.0073316214892663704,0.0073316214892663704,0.0338979333,0.05967434220000001,0.016008409337232566,0.016008409337232566,0.009804187138490138,0.009804187138490138,0.04532990173699106,0.07979932122131997,0.021407193642164677,0.021407193642164677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2220_to_2470,2345,193,1131,1,1,0.014542753971352783,0.014542753971352783,0.0262734341,0.0641296638,0.025575263624935233,0.025575263624935233,0.019447250741586007,0.019447250741586007,0.035134064826492235,0.08575718562996501,0.03420043861541127,0.03420043861541127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2220_to_2470,2345,291,1209,1,2,0.0252119715572374,0.0252119715572374,0.0262434065,0.1106478263,0.03736864148331793,0.03736864148331793,0.03371462747215284,0.03371462747215284,0.03509391051545058,0.14796344807223555,0.04997109503674813,0.04997109503674813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2220_to_2470,2345,368,1486,1,1,0.023068818738425305,0.023068818738425305,0.0206813436,0.08381176000000001,0.030247975746009063,0.030247975746009063,0.030848703292518338,0.030848703292518338,0.027656059880705137,0.11207700515489179,0.040449007795689995,0.040449007795689995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2220_to_2470,2345,286,2422,1,1,0.017400822770231198,0.017400822770231198,0.0399802986,0.10512459269999999,0.030736504594437494,0.030736504594437494,0.023269194004738238,0.023269194004738238,0.05346352507436083,0.140577521793407,0.04110229141917704,0.04110229141917704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2230_to_2480,2355,151,1831,1,1,0.0076359671533042,0.0076359671533042,0.020834729,0.047768332600000005,0.015896461804838852,0.015896461804838852,0.010370756559144469,0.010370756559144469,0.02829659925151064,0.0648763592987013,0.02158971250398652,0.02158971250398652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2230_to_2480,2355,170,1012,1,1,0.017242203434090917,0.017242203434090917,0.0274792472,0.10852881789999999,0.03431006238826314,0.03431006238826314,0.023417425817609208,0.023417425817609208,0.03732082359946203,0.14739795594924582,0.046598066415695166,0.046598066415695166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,2230_to_2480,2355,227,1188,1,6,0.022880021342255908,0.022880021342255908,0.0137919488,0.0947998705,0.03085276873526958,0.03085276873526958,0.031074404413315194,0.031074404413315194,0.018731477049255266,0.1287520439854824,0.041902557633529104,0.041902557633529104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,2230_to_2480,2355,282,1389,1,1,0.019545649673794078,0.019545649673794078,0.0204901558,0.06772265209999999,0.024944585150955302,0.024944585150955302,0.02654584160560815,0.02654584160560815,0.02782861861431538,0.09197723410384533,0.03387838303592839,0.03387838303592839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,2230_to_2480,2355,242,2288,1,1,0.015327091308610147,0.015327091308610147,0.0569294916,0.1318277301,0.02941217134489901,0.02941217134489901,0.020816424367749307,0.020816424367749307,0.07731854872686088,0.17904127521293928,0.03994601636831331,0.03994601636831331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,2240_to_2490,2365,136,1546,1,1,0.007855886495084086,0.007855886495084086,0.0214087289,0.049221833300000004,0.016218205547156864,0.016218205547156864,0.010848248799441167,0.010848248799441167,0.02956346400018863,0.0679707750789369,0.02239583387134355,0.02239583387134355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,2240_to_2490,2365,154,1024,1,1,0.015258626457324223,0.015258626457324223,0.020778952,0.0755723017,0.02763862517236228,0.02763862517236228,0.021070744371163037,0.021070744371163037,0.028693800658741938,0.10435832183943176,0.038166371488680004,0.038166371488680004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
